Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Sevilla,Rayo Vallecano,3-0,https://www.besoccer.com/match/sevilla/rayo-vallecano/202220743,2022,10,primera_division,20,13,0,3,0,1,27,9,0,0,27,0,9.0,9,0,0,27,0,16,0,0,0,9,0,27,0.0,0,0,9,0,27,9.0,0.0,,
Villarreal,Granada,0-0,https://www.besoccer.com/match/villarreal/granada/202220745,2022,10,primera_division,20,13,1,0,0,9,9,0,9,0,0,0,3.0,0,9,0,0,0,15,9,0,9,0,0,0,3.0,0,9,0,0,0,3.0,3.0,,
Elche,Athletic,0-0,https://www.besoccer.com/match/elche/athletic-bilbao/202220746,2022,10,primera_division,20,13,1,0,0,10,9,0,9,0,0,0,3.0,0,9,0,0,0,13,9,0,9,0,0,0,3.0,0,9,0,0,0,3.0,3.0,,
Valencia,Getafe,1-0,https://www.besoccer.com/match/valencia-cf/getafe/202220744,2022,11,primera_division,20,13,0,1,0,3,30,10,0,0,10,0,9.0,10,0,0,10,0,19,0,0,0,10,0,10,0.0,0,0,10,0,10,9.0,0.0,,
Mallorca,Real Betis,1-1,https://www.besoccer.com/match/mallorca/betis/202220740,2022,11,primera_division,20,13,1,1,1,14,10,0,10,0,10,10,3.0,0,10,0,10,10,15,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Cádiz,Levante,1-1,https://www.besoccer.com/match/cadiz/levante/202220741,2022,11,primera_division,20,13,1,1,1,10,10,0,10,0,10,10,3.0,0,10,0,10,10,7,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Alavés,Real Madrid,1-4,https://www.besoccer.com/match/alaves/real-madrid/202220737,2022,11,primera_division,20,13,2,1,4,18,0,0,0,10,10,40,0.0,0,0,10,10,40,5,30,10,0,0,40,10,9.0,10,0,0,40,10,0.0,9.0,,
Osasuna,Espanyol,0-0,https://www.besoccer.com/match/osasuna/espanyol/202220742,2022,11,primera_division,20,13,1,0,0,13,10,0,10,0,0,0,3.0,0,10,0,0,0,9,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Celta,Atlético,1-2,https://www.besoccer.com/match/celta/atletico-madrid/202220739,2022,11,primera_division,20,13,2,1,2,20,0,0,0,10,10,20,0.0,0,0,10,10,20,4,30,10,0,0,20,10,9.0,10,0,0,20,10,0.0,9.0,,
Barcelona,R. Sociedad,4-2,https://www.besoccer.com/match/barcelona/real-sociedad/202220738,2022,11,primera_division,20,13,0,4,2,2,30,10,0,0,40,20,9.0,10,0,0,40,20,17,0,0,0,10,20,40,0.0,0,0,10,20,40,9.0,0.0,,
Sevilla,Rayo Vallecano,3-0,https://www.besoccer.com/match/sevilla/rayo-vallecano/202220743,2022,11,primera_division,20,13,0,3,0,1,30,10,0,0,30,0,9.0,10,0,0,30,0,16,0,0,0,10,0,30,0.0,0,0,10,0,30,9.0,0.0,,
Villarreal,Granada,0-0,https://www.besoccer.com/match/villarreal/granada/202220745,2022,11,primera_division,20,13,1,0,0,12,10,0,10,0,0,0,3.0,0,10,0,0,0,6,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Elche,Athletic,0-0,https://www.besoccer.com/match/elche/athletic-bilbao/202220746,2022,11,primera_division,20,13,1,0,0,11,10,0,10,0,0,0,3.0,0,10,0,0,0,8,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Valencia,Getafe,1-0,https://www.besoccer.com/match/valencia-cf/getafe/202220744,2022,12,primera_division,20,13,0,1,0,3,33,11,0,0,11,0,9.0,11,0,0,11,0,19,0,0,0,11,0,11,0.0,0,0,11,0,11,9.0,0.0,,
Mallorca,Real Betis,1-1,https://www.besoccer.com/match/mallorca/betis/202220740,2022,12,primera_division,20,13,1,1,1,7,11,0,11,0,11,11,3.0,0,11,0,11,11,6,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Cádiz,Levante,1-1,https://www.besoccer.com/match/cadiz/levante/202220741,2022,12,primera_division,20,13,1,1,1,11,11,0,11,0,11,11,3.0,0,11,0,11,11,14,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Alavés,Real Madrid,1-4,https://www.besoccer.com/match/alaves/real-madrid/202220737,2022,12,primera_division,20,13,2,1,4,18,0,0,0,11,11,44,0.0,0,0,11,11,44,5,33,11,0,0,44,11,9.0,11,0,0,44,11,0.0,9.0,,
Osasuna,Espanyol,0-0,https://www.besoccer.com/match/osasuna/espanyol/202220742,2022,12,primera_division,20,13,1,0,0,8,11,0,11,0,0,0,3.0,0,11,0,0,0,12,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Celta,Atlético,1-2,https://www.besoccer.com/match/celta/atletico-madrid/202220739,2022,12,primera_division,20,13,2,1,2,20,0,0,0,11,11,22,0.0,0,0,11,11,22,4,33,11,0,0,22,11,9.0,11,0,0,22,11,0.0,9.0,,
Barcelona,R. Sociedad,4-2,https://www.besoccer.com/match/barcelona/real-sociedad/202220738,2022,12,primera_division,20,13,0,4,2,2,33,11,0,0,44,22,9.0,11,0,0,44,22,17,0,0,0,11,22,44,0.0,0,0,11,22,44,9.0,0.0,,
Sevilla,Rayo Vallecano,3-0,https://www.besoccer.com/match/sevilla/rayo-vallecano/202220743,2022,12,primera_division,20,13,0,3,0,1,33,11,0,0,33,0,9.0,11,0,0,33,0,16,0,0,0,11,0,33,0.0,0,0,11,0,33,9.0,0.0,,
Villarreal,Granada,0-0,https://www.besoccer.com/match/villarreal/granada/202220745,2022,12,primera_division,20,13,1,0,0,9,11,0,11,0,0,0,3.0,0,11,0,0,0,15,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Elche,Athletic,0-0,https://www.besoccer.com/match/elche/athletic-bilbao/202220746,2022,12,primera_division,20,13,1,0,0,10,11,0,11,0,0,0,3.0,0,11,0,0,0,13,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Valencia,Getafe,1-0,https://www.besoccer.com/match/valencia-cf/getafe/202220744,2022,13,primera_division,20,13,0,1,0,3,36,12,0,0,12,0,9.0,12,0,0,12,0,19,0,0,0,12,0,12,0.0,0,0,12,0,12,9.0,0.0,,
Mallorca,Real Betis,1-1,https://www.besoccer.com/match/mallorca/betis/202220740,2022,13,primera_division,20,13,1,1,1,14,12,0,12,0,12,12,3.0,0,12,0,12,12,15,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Cádiz,Levante,1-1,https://www.besoccer.com/match/cadiz/levante/202220741,2022,13,primera_division,20,13,1,1,1,10,12,0,12,0,12,12,3.0,0,12,0,12,12,7,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Alavés,Real Madrid,1-4,https://www.besoccer.com/match/alaves/real-madrid/202220737,2022,13,primera_division,20,13,2,1,4,18,0,0,0,12,12,48,0.0,0,0,12,12,48,5,36,12,0,0,48,12,9.0,12,0,0,48,12,0.0,9.0,,
Osasuna,Espanyol,0-0,https://www.besoccer.com/match/osasuna/espanyol/202220742,2022,13,primera_division,20,13,1,0,0,13,12,0,12,0,0,0,3.0,0,12,0,0,0,9,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Celta,Atlético,1-2,https://www.besoccer.com/match/celta/atletico-madrid/202220739,2022,13,primera_division,20,13,2,1,2,20,0,0,0,12,12,24,0.0,0,0,12,12,24,4,36,12,0,0,24,12,9.0,12,0,0,24,12,0.0,9.0,,
Barcelona,R. Sociedad,4-2,https://www.besoccer.com/match/barcelona/real-sociedad/202220738,2022,13,primera_division,20,13,0,4,2,2,36,12,0,0,48,24,9.0,12,0,0,48,24,17,0,0,0,12,24,48,0.0,0,0,12,24,48,9.0,0.0,,
Sevilla,Rayo Vallecano,3-0,https://www.besoccer.com/match/sevilla/rayo-vallecano/202220743,2022,13,primera_division,20,13,0,3,0,1,36,12,0,0,36,0,9.0,12,0,0,36,0,16,0,0,0,12,0,36,0.0,0,0,12,0,36,9.0,0.0,,
Villarreal,Granada,0-0,https://www.besoccer.com/match/villarreal/granada/202220745,2022,13,primera_division,20,13,1,0,0,12,12,0,12,0,0,0,3.0,0,12,0,0,0,6,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Elche,Athletic,0-0,https://www.besoccer.com/match/elche/athletic-bilbao/202220746,2022,13,primera_division,20,13,1,0,0,11,12,0,12,0,0,0,3.0,0,12,0,0,0,8,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
