Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,10,serie_a,20,12,0,3,1,8,27,9,0,0,27,9,9.0,9,0,0,27,9,19,0,0,0,9,9,27,0.0,0,0,9,9,27,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,10,serie_a,20,12,1,2,2,9,9,0,9,0,18,18,3.0,0,9,0,18,18,10,9,0,9,0,18,18,3.0,0,9,0,18,18,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,10,serie_a,20,12,2,0,1,15,0,0,0,9,0,9,0.0,0,0,9,0,9,5,27,9,0,0,9,0,9.0,9,0,0,9,0,0.0,9.0,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,11,serie_a,20,12,2,2,3,20,0,0,0,10,20,30,0.0,0,0,10,20,30,4,30,10,0,0,30,20,9.0,10,0,0,30,20,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,11,serie_a,20,12,0,4,0,7,30,10,0,0,40,0,9.0,10,0,0,40,0,14,0,0,0,10,0,40,0.0,0,0,10,0,40,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,11,serie_a,20,12,2,1,3,16,0,0,0,10,10,30,0.0,0,0,10,10,30,3,30,10,0,0,30,10,9.0,10,0,0,30,10,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,11,serie_a,20,12,2,1,2,18,0,0,0,10,10,20,0.0,0,0,10,10,20,1,30,10,0,0,20,10,9.0,10,0,0,20,10,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,11,serie_a,20,12,0,3,2,2,30,10,0,0,30,20,9.0,10,0,0,30,20,13,0,0,0,10,20,30,0.0,0,0,10,20,30,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,11,serie_a,20,12,1,2,2,9,10,0,10,0,20,20,3.0,0,10,0,20,20,10,10,0,10,0,20,20,3.0,0,10,0,20,20,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,11,serie_a,20,12,0,2,0,6,30,10,0,0,20,0,9.0,10,0,0,20,0,17,0,0,0,10,0,20,0.0,0,0,10,0,20,9.0,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,11,serie_a,20,12,0,3,1,8,30,10,0,0,30,10,9.0,10,0,0,30,10,19,0,0,0,10,10,30,0.0,0,0,10,10,30,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,11,serie_a,20,12,1,2,2,12,10,0,10,0,20,20,3.0,0,10,0,20,20,11,10,0,10,0,20,20,3.0,0,10,0,20,20,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,11,serie_a,20,12,2,0,1,15,0,0,0,10,0,10,0.0,0,0,10,0,10,5,30,10,0,0,10,0,9.0,10,0,0,10,0,0.0,9.0,,
Hellas Verona,Sassuolo,2-3,https://www.besoccer.com/match/hellas-verona-fc/us-sassuolo-calcio/202248767,2022,12,serie_a,20,12,2,2,3,20,0,0,0,11,22,33,0.0,0,0,11,22,33,4,33,11,0,0,33,22,9.0,11,0,0,33,22,0.0,9.0,,
Inter,Genoa,4-0,https://www.besoccer.com/match/internazionale/genoa/202248768,2022,12,serie_a,20,12,0,4,0,7,33,11,0,0,44,0,9.0,11,0,0,44,0,14,0,0,0,11,0,44,0.0,0,0,11,0,44,9.0,0.0,,
Empoli,Lazio,1-3,https://www.besoccer.com/match/empoli-fc/lazio/202248766,2022,12,serie_a,20,12,2,1,3,16,0,0,0,11,11,33,0.0,0,0,11,11,33,3,33,11,0,0,33,11,9.0,11,0,0,33,11,0.0,9.0,,
Torino,Atalanta,1-2,https://www.besoccer.com/match/torino-fc/atalanta/202248772,2022,12,serie_a,20,12,2,1,2,18,0,0,0,11,11,22,0.0,0,0,11,11,22,1,33,11,0,0,22,11,9.0,11,0,0,22,11,0.0,9.0,,
Bologna,Salernitana,3-2,https://www.besoccer.com/match/bologna/salernitana-calcio-1919/202248764,2022,12,serie_a,20,12,0,3,2,2,33,11,0,0,33,22,9.0,11,0,0,33,22,13,0,0,0,11,22,33,0.0,0,0,11,22,33,9.0,0.0,,
Udinese,Juventus,2-2,https://www.besoccer.com/match/udinese/juventus-fc/202248773,2022,12,serie_a,20,12,1,2,2,12,11,0,11,0,22,22,3.0,0,11,0,22,22,11,11,0,11,0,22,22,3.0,0,11,0,22,22,3.0,3.0,,
Napoli,Venezia,2-0,https://www.besoccer.com/match/napoli/venezia/202248769,2022,12,serie_a,20,12,0,2,0,6,33,11,0,0,22,0,9.0,11,0,0,22,0,17,0,0,0,11,0,22,0.0,0,0,11,0,22,9.0,0.0,,
Roma,Fiorentina,3-1,https://www.besoccer.com/match/roma/fiorentina/202248770,2022,12,serie_a,20,12,0,3,1,8,33,11,0,0,33,11,9.0,11,0,0,33,11,19,0,0,0,11,11,33,0.0,0,0,11,11,33,9.0,0.0,,
Cagliari,Spezia,2-2,https://www.besoccer.com/match/cagliari/asd-spezia/202248765,2022,12,serie_a,20,12,1,2,2,9,11,0,11,0,22,22,3.0,0,11,0,22,22,10,11,0,11,0,22,22,3.0,0,11,0,22,22,3.0,3.0,,
Sampdoria,Milan,0-1,https://www.besoccer.com/match/sampdoria/milan/202248771,2022,12,serie_a,20,12,2,0,1,15,0,0,0,11,0,11,0.0,0,0,11,0,11,5,33,11,0,0,11,0,9.0,11,0,0,11,0,0.0,9.0,,
