Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,5,segunda_division,22,16,2,1,3,18,0,0,0,4,4,12,0.0,0,0,4,4,12,4,12,4,0,0,12,4,8.4,4,0,0,12,4,0.0,8.4,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,6,segunda_division,22,16,0,2,0,6,15,5,0,0,10,0,9.0,5,0,0,10,0,22,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,6,segunda_division,22,16,1,0,0,9,5,0,5,0,0,0,3.0,0,5,0,0,0,13,5,0,5,0,0,0,3.0,0,5,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,6,segunda_division,22,16,0,1,0,1,15,5,0,0,5,0,9.0,5,0,0,5,0,16,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,6,segunda_division,22,16,0,2,0,2,15,5,0,0,10,0,9.0,5,0,0,10,0,17,0,0,0,5,0,10,0.0,0,0,5,0,10,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,6,segunda_division,22,16,0,1,0,5,15,5,0,0,5,0,9.0,5,0,0,5,0,19,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,6,segunda_division,22,16,0,1,0,7,15,5,0,0,5,0,9.0,5,0,0,5,0,20,0,0,0,5,0,5,0.0,0,0,5,0,5,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,6,segunda_division,22,16,1,2,2,12,5,0,5,0,10,10,3.0,0,5,0,10,10,8,5,0,5,0,10,10,3.0,0,5,0,10,10,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,6,segunda_division,22,16,2,1,2,21,0,0,0,5,5,10,0.0,0,0,5,5,10,3,15,5,0,0,10,5,9.0,5,0,0,10,5,0.0,9.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,6,segunda_division,22,16,1,1,1,14,5,0,5,0,5,5,3.0,0,5,0,5,5,11,5,0,5,0,5,5,3.0,0,5,0,5,5,3.0,3.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,6,segunda_division,22,16,1,0,0,10,5,0,5,0,0,0,3.0,0,5,0,0,0,15,5,0,5,0,0,0,3.0,0,5,0,0,0,3.0,3.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,6,segunda_division,22,16,2,1,3,18,0,0,0,5,5,15,0.0,0,0,5,5,15,4,15,5,0,0,15,5,9.0,5,0,0,15,5,0.0,9.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,7,segunda_division,22,16,0,2,0,6,18,6,0,0,12,0,9.0,6,0,0,12,0,22,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,7,segunda_division,22,16,1,0,0,14,6,0,6,0,0,0,3.0,0,6,0,0,0,10,6,0,6,0,0,0,3.0,0,6,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,7,segunda_division,22,16,0,1,0,1,18,6,0,0,6,0,9.0,6,0,0,6,0,16,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,7,segunda_division,22,16,0,2,0,2,18,6,0,0,12,0,9.0,6,0,0,12,0,17,0,0,0,6,0,12,0.0,0,0,6,0,12,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,7,segunda_division,22,16,0,1,0,5,18,6,0,0,6,0,9.0,6,0,0,6,0,19,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,7,segunda_division,22,16,0,1,0,7,18,6,0,0,6,0,9.0,6,0,0,6,0,20,0,0,0,6,0,6,0.0,0,0,6,0,6,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,7,segunda_division,22,16,1,2,2,11,6,0,6,0,12,12,3.0,0,6,0,12,12,15,6,0,6,0,12,12,3.0,0,6,0,12,12,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,7,segunda_division,22,16,2,1,2,21,0,0,0,6,6,12,0.0,0,0,6,6,12,3,18,6,0,0,12,6,9.0,6,0,0,12,6,0.0,9.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,7,segunda_division,22,16,1,1,1,9,6,0,6,0,6,6,3.0,0,6,0,6,6,12,6,0,6,0,6,6,3.0,0,6,0,6,6,3.0,3.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,7,segunda_division,22,16,1,0,0,13,6,0,6,0,0,0,3.0,0,6,0,0,0,8,6,0,6,0,0,0,3.0,0,6,0,0,0,3.0,3.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,7,segunda_division,22,16,2,1,3,18,0,0,0,6,6,18,0.0,0,0,6,6,18,4,18,6,0,0,18,6,9.0,6,0,0,18,6,0.0,9.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,8,segunda_division,22,16,0,2,0,6,21,7,0,0,14,0,9.0,7,0,0,14,0,22,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,8,segunda_division,22,16,1,0,0,9,7,0,7,0,0,0,3.0,0,7,0,0,0,13,7,0,7,0,0,0,3.0,0,7,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,8,segunda_division,22,16,0,1,0,1,21,7,0,0,7,0,9.0,7,0,0,7,0,16,0,0,0,7,0,7,0.0,0,0,7,0,7,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,8,segunda_division,22,16,0,2,0,2,21,7,0,0,14,0,9.0,7,0,0,14,0,17,0,0,0,7,0,14,0.0,0,0,7,0,14,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,8,segunda_division,22,16,0,1,0,5,21,7,0,0,7,0,9.0,7,0,0,7,0,19,0,0,0,7,0,7,0.0,0,0,7,0,7,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,8,segunda_division,22,16,0,1,0,7,21,7,0,0,7,0,9.0,7,0,0,7,0,20,0,0,0,7,0,7,0.0,0,0,7,0,7,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,8,segunda_division,22,16,1,2,2,12,7,0,7,0,14,14,3.0,0,7,0,14,14,8,7,0,7,0,14,14,3.0,0,7,0,14,14,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,8,segunda_division,22,16,2,1,2,21,0,0,0,7,7,14,0.0,0,0,7,7,14,3,21,7,0,0,14,7,9.0,7,0,0,14,7,0.0,9.0,,
Las Palmas,Real Valladolid,1-1,https://www.besoccer.com/match/ud-palmas/valladolid/202221136,2022,8,segunda_division,22,16,1,1,1,14,7,0,7,0,7,7,3.0,0,7,0,7,7,11,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Málaga,Mirandés,0-0,https://www.besoccer.com/match/malaga/mirandes/202221137,2022,8,segunda_division,22,16,1,0,0,10,7,0,7,0,0,0,3.0,0,7,0,0,0,15,7,0,7,0,0,0,3.0,0,7,0,0,0,3.0,3.0,,
FC Cartagena,Almería,1-3,https://www.besoccer.com/match/cartagena/almeria/202221132,2022,8,segunda_division,22,16,2,1,3,18,0,0,0,7,7,21,0.0,0,0,7,7,21,4,21,7,0,0,21,7,9.0,7,0,0,21,7,0.0,9.0,,
Huesca,Eibar,2-0,https://www.besoccer.com/match/huesca/eibar/202221135,2022,9,segunda_division,22,16,0,2,0,6,24,8,0,0,16,0,9.0,8,0,0,16,0,22,0,0,0,8,0,16,0.0,0,0,8,0,16,9.0,0.0,,
Real Zaragoza,UD Ibiza,0-0,https://www.besoccer.com/match/real-zaragoza/ibiza-eivissa/202221147,2022,9,segunda_division,22,16,1,0,0,14,8,0,8,0,0,0,3.0,0,8,0,0,0,10,8,0,8,0,0,0,3.0,0,8,0,0,0,3.0,3.0,,
R. Sociedad B,Leganés,1-0,https://www.besoccer.com/match/real-sociedad-b/leganes/202221142,2022,9,segunda_division,22,16,0,1,0,1,24,8,0,0,8,0,9.0,8,0,0,8,0,16,0,0,0,8,0,8,0.0,0,0,8,0,8,9.0,0.0,,
Girona,SD Amorebieta,2-0,https://www.besoccer.com/match/girona-fc/amorebieta/202221134,2022,9,segunda_division,22,16,0,2,0,2,24,8,0,0,16,0,9.0,8,0,0,16,0,17,0,0,0,8,0,16,0.0,0,0,8,0,16,9.0,0.0,,
Ponferradina,Alcorcón,1-0,https://www.besoccer.com/match/ponferradina-sd/ad-alcorcon/202221141,2022,9,segunda_division,22,16,0,1,0,5,24,8,0,0,8,0,9.0,8,0,0,8,0,19,0,0,0,8,0,8,0.0,0,0,8,0,8,9.0,0.0,,
Real Sporting,Burgos,1-0,https://www.besoccer.com/match/sporting-gijon/burgos-cf/202221143,2022,9,segunda_division,22,16,0,1,0,7,24,8,0,0,8,0,9.0,8,0,0,8,0,20,0,0,0,8,0,8,0.0,0,0,8,0,8,9.0,0.0,,
Real Oviedo,Lugo,2-2,https://www.besoccer.com/match/real-oviedo/lugo/202221138,2022,9,segunda_division,22,16,1,2,2,11,8,0,8,0,16,16,3.0,0,8,0,16,16,15,8,0,8,0,16,16,3.0,0,8,0,16,16,3.0,3.0,,
Fuenlabrada,Tenerife,1-2,https://www.besoccer.com/match/fuenlabrada/tenerife/202221133,2022,9,segunda_division,22,16,2,1,2,21,0,0,0,8,8,16,0.0,0,0,8,8,16,3,24,8,0,0,16,8,9.0,8,0,0,16,8,0.0,9.0,,
