Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,10,eerste_divisie,20,15,0,2,0,6,27,9,0,0,18,0,9.0,9,0,0,18,0,17,0,0,0,9,0,18,0.0,0,0,9,0,18,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,10,eerste_divisie,20,15,1,1,1,11,9,0,9,0,9,9,3.0,0,9,0,9,9,9,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,10,eerste_divisie,20,15,1,2,2,7,9,0,9,0,18,18,3.0,0,9,0,18,18,13,9,0,9,0,18,18,3.0,0,9,0,18,18,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,10,eerste_divisie,20,15,2,0,1,19,0,0,0,9,0,9,0.0,0,0,9,0,9,1,27,9,0,0,9,0,9.0,9,0,0,9,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,10,eerste_divisie,20,15,1,1,1,12,9,0,9,0,9,9,3.0,0,9,0,9,9,10,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,10,eerste_divisie,20,15,2,0,3,18,0,0,0,9,0,27,0.0,0,0,9,0,27,3,27,9,0,0,27,0,9.0,9,0,0,27,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,10,eerste_divisie,20,15,0,2,0,4,27,9,0,0,18,0,9.0,9,0,0,18,0,16,0,0,0,9,0,18,0.0,0,0,9,0,18,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,10,eerste_divisie,20,15,1,2,2,8,9,0,9,0,18,18,3.0,0,9,0,18,18,14,9,0,9,0,18,18,3.0,0,9,0,18,18,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,10,eerste_divisie,20,15,0,2,1,5,27,9,0,0,18,9,9.0,9,0,0,18,9,15,0,0,0,9,9,18,0.0,0,0,9,9,18,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,10,eerste_divisie,20,15,2,0,1,20,0,0,0,9,0,9,0.0,0,0,9,0,9,2,27,9,0,0,9,0,9.0,9,0,0,9,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,11,eerste_divisie,20,15,0,2,0,6,30,10,0,0,20,0,9.0,10,0,0,20,0,17,0,0,0,10,0,20,0.0,0,0,10,0,20,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,11,eerste_divisie,20,15,1,1,1,10,10,0,10,0,10,10,3.0,0,10,0,10,10,12,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,11,eerste_divisie,20,15,1,2,2,14,10,0,10,0,20,20,3.0,0,10,0,20,20,8,10,0,10,0,20,20,3.0,0,10,0,20,20,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,11,eerste_divisie,20,15,2,0,1,19,0,0,0,10,0,10,0.0,0,0,10,0,10,1,30,10,0,0,10,0,9.0,10,0,0,10,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,11,eerste_divisie,20,15,1,1,1,9,10,0,10,0,10,10,3.0,0,10,0,10,10,11,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,11,eerste_divisie,20,15,2,0,3,18,0,0,0,10,0,30,0.0,0,0,10,0,30,3,30,10,0,0,30,0,9.0,10,0,0,30,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,11,eerste_divisie,20,15,0,2,0,4,30,10,0,0,20,0,9.0,10,0,0,20,0,16,0,0,0,10,0,20,0.0,0,0,10,0,20,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,11,eerste_divisie,20,15,1,2,2,13,10,0,10,0,20,20,3.0,0,10,0,20,20,7,10,0,10,0,20,20,3.0,0,10,0,20,20,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,11,eerste_divisie,20,15,0,2,1,5,30,10,0,0,20,10,9.0,10,0,0,20,10,15,0,0,0,10,10,20,0.0,0,0,10,10,20,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,11,eerste_divisie,20,15,2,0,1,20,0,0,0,10,0,10,0.0,0,0,10,0,10,2,30,10,0,0,10,0,9.0,10,0,0,10,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,12,eerste_divisie,20,15,0,2,0,6,33,11,0,0,22,0,9.0,11,0,0,22,0,17,0,0,0,11,0,22,0.0,0,0,11,0,22,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,12,eerste_divisie,20,15,1,1,1,11,11,0,11,0,11,11,3.0,0,11,0,11,11,9,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,12,eerste_divisie,20,15,1,2,2,7,11,0,11,0,22,22,3.0,0,11,0,22,22,13,11,0,11,0,22,22,3.0,0,11,0,22,22,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,12,eerste_divisie,20,15,2,0,1,19,0,0,0,11,0,11,0.0,0,0,11,0,11,1,33,11,0,0,11,0,9.0,11,0,0,11,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,12,eerste_divisie,20,15,1,1,1,12,11,0,11,0,11,11,3.0,0,11,0,11,11,10,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,12,eerste_divisie,20,15,2,0,3,18,0,0,0,11,0,33,0.0,0,0,11,0,33,3,33,11,0,0,33,0,9.0,11,0,0,33,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,12,eerste_divisie,20,15,0,2,0,4,33,11,0,0,22,0,9.0,11,0,0,22,0,16,0,0,0,11,0,22,0.0,0,0,11,0,22,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,12,eerste_divisie,20,15,1,2,2,8,11,0,11,0,22,22,3.0,0,11,0,22,22,14,11,0,11,0,22,22,3.0,0,11,0,22,22,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,12,eerste_divisie,20,15,0,2,1,5,33,11,0,0,22,11,9.0,11,0,0,22,11,15,0,0,0,11,11,22,0.0,0,0,11,11,22,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,12,eerste_divisie,20,15,2,0,1,20,0,0,0,11,0,11,0.0,0,0,11,0,11,2,33,11,0,0,11,0,9.0,11,0,0,11,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,13,eerste_divisie,20,15,0,2,0,6,36,12,0,0,24,0,9.0,12,0,0,24,0,17,0,0,0,12,0,24,0.0,0,0,12,0,24,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,13,eerste_divisie,20,15,1,1,1,10,12,0,12,0,12,12,3.0,0,12,0,12,12,12,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,13,eerste_divisie,20,15,1,2,2,14,12,0,12,0,24,24,3.0,0,12,0,24,24,8,12,0,12,0,24,24,3.0,0,12,0,24,24,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,13,eerste_divisie,20,15,2,0,1,19,0,0,0,12,0,12,0.0,0,0,12,0,12,1,36,12,0,0,12,0,9.0,12,0,0,12,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,13,eerste_divisie,20,15,1,1,1,9,12,0,12,0,12,12,3.0,0,12,0,12,12,11,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,13,eerste_divisie,20,15,2,0,3,18,0,0,0,12,0,36,0.0,0,0,12,0,36,3,36,12,0,0,36,0,9.0,12,0,0,36,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,13,eerste_divisie,20,15,0,2,0,4,36,12,0,0,24,0,9.0,12,0,0,24,0,16,0,0,0,12,0,24,0.0,0,0,12,0,24,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,13,eerste_divisie,20,15,1,2,2,13,12,0,12,0,24,24,3.0,0,12,0,24,24,7,12,0,12,0,24,24,3.0,0,12,0,24,24,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,13,eerste_divisie,20,15,0,2,1,5,36,12,0,0,24,12,9.0,12,0,0,24,12,15,0,0,0,12,12,24,0.0,0,0,12,12,24,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,13,eerste_divisie,20,15,2,0,1,20,0,0,0,12,0,12,0.0,0,0,12,0,12,2,36,12,0,0,12,0,9.0,12,0,0,12,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,14,eerste_divisie,20,15,0,2,0,6,39,13,0,0,26,0,9.0,13,0,0,26,0,17,0,0,0,13,0,26,0.0,0,0,13,0,26,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,14,eerste_divisie,20,15,1,1,1,11,13,0,13,0,13,13,3.0,0,13,0,13,13,9,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,14,eerste_divisie,20,15,1,2,2,7,13,0,13,0,26,26,3.0,0,13,0,26,26,13,13,0,13,0,26,26,3.0,0,13,0,26,26,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,14,eerste_divisie,20,15,2,0,1,19,0,0,0,13,0,13,0.0,0,0,13,0,13,1,39,13,0,0,13,0,9.0,13,0,0,13,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,14,eerste_divisie,20,15,1,1,1,12,13,0,13,0,13,13,3.0,0,13,0,13,13,10,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,14,eerste_divisie,20,15,2,0,3,18,0,0,0,13,0,39,0.0,0,0,13,0,39,3,39,13,0,0,39,0,9.0,13,0,0,39,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,14,eerste_divisie,20,15,0,2,0,4,39,13,0,0,26,0,9.0,13,0,0,26,0,16,0,0,0,13,0,26,0.0,0,0,13,0,26,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,14,eerste_divisie,20,15,1,2,2,8,13,0,13,0,26,26,3.0,0,13,0,26,26,14,13,0,13,0,26,26,3.0,0,13,0,26,26,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,14,eerste_divisie,20,15,0,2,1,5,39,13,0,0,26,13,9.0,13,0,0,26,13,15,0,0,0,13,13,26,0.0,0,0,13,13,26,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,14,eerste_divisie,20,15,2,0,1,20,0,0,0,13,0,13,0.0,0,0,13,0,13,2,39,13,0,0,13,0,9.0,13,0,0,13,0,0.0,9.0,,
Den Bosch,Helmond Sport,2-0,https://www.besoccer.com/match/fc-den-bosch/helmond-sport/20222632,2022,15,eerste_divisie,20,15,0,2,0,6,42,14,0,0,28,0,9.0,14,0,0,28,0,17,0,0,0,14,0,28,0.0,0,0,14,0,28,9.0,0.0,,
Dordrecht,Jong PSV,1-1,https://www.besoccer.com/match/fc-dordrecht/jong-psv/20222633,2022,15,eerste_divisie,20,15,1,1,1,10,14,0,14,0,14,14,3.0,0,14,0,14,14,12,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
FC Eindhoven,FC Volendam,2-2,https://www.besoccer.com/match/fc-eindhoven/fc-volendam/20222634,2022,15,eerste_divisie,20,15,1,2,2,14,14,0,14,0,28,28,3.0,0,14,0,28,28,8,14,0,14,0,28,28,3.0,0,14,0,28,28,3.0,3.0,,
Excelsior,TOP Oss,0-1,https://www.besoccer.com/match/excelsior/fc-oss/20222635,2022,15,eerste_divisie,20,15,2,0,1,19,0,0,0,14,0,14,0.0,0,0,14,0,14,1,42,14,0,0,14,0,9.0,14,0,0,14,0,0.0,9.0,,
SC Telstar,Emmen,1-1,https://www.besoccer.com/match/stormvogels-telstar/emmen/20222636,2022,15,eerste_divisie,20,15,1,1,1,9,14,0,14,0,14,14,3.0,0,14,0,14,14,11,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
De Graafschap,Roda JC,0-3,https://www.besoccer.com/match/graafschap/roda-jc/20222637,2022,15,eerste_divisie,20,15,2,0,3,18,0,0,0,14,0,42,0.0,0,0,14,0,42,3,42,14,0,0,42,0,9.0,14,0,0,42,0,0.0,9.0,,
ADO Den Haag,Jong Ajax,2-0,https://www.besoccer.com/match/ado-den-haag/jong-ajax/20222638,2022,15,eerste_divisie,20,15,0,2,0,4,42,14,0,0,28,0,9.0,14,0,0,28,0,16,0,0,0,14,0,28,0.0,0,0,14,0,28,9.0,0.0,,
VVV Venlo,NAC Breda,2-2,https://www.besoccer.com/match/vvv/nac-breda/20222639,2022,15,eerste_divisie,20,15,1,2,2,13,14,0,14,0,28,28,3.0,0,14,0,28,28,7,14,0,14,0,28,28,3.0,0,14,0,28,28,3.0,3.0,,
Jong AZ,Almere City,2-1,https://www.besoccer.com/match/az-alkmaar-sub23/almere-city/20222640,2022,15,eerste_divisie,20,15,0,2,1,5,42,14,0,0,28,14,9.0,14,0,0,28,14,15,0,0,0,14,14,28,0.0,0,0,14,14,28,9.0,0.0,,
Jong Utrecht,MVV Maastricht,0-1,https://www.besoccer.com/match/jong-utrecht/mvv/20222641,2022,15,eerste_divisie,20,15,2,0,1,20,0,0,0,14,0,14,0.0,0,0,14,0,14,2,42,14,0,0,14,0,9.0,14,0,0,14,0,0.0,9.0,,
