Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,8,championship,24,17,0,3,2,6,21,7,0,0,21,14,9.0,7,0,0,21,14,23,0,0,0,7,14,21,0.0,0,0,7,14,21,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,8,championship,24,17,2,0,1,22,0,0,0,7,0,7,0.0,0,0,7,0,7,5,21,7,0,0,7,0,9.0,7,0,0,7,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,8,championship,24,17,1,1,1,16,7,0,7,0,7,7,3.0,0,7,0,7,7,11,7,0,7,0,7,7,3.0,0,7,0,7,7,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,8,championship,24,17,0,2,1,1,21,7,0,0,14,7,9.0,7,0,0,14,7,20,0,0,0,7,7,14,0.0,0,0,7,7,14,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,9,championship,24,17,1,2,2,12,8,0,8,0,16,16,3.0,0,8,0,16,16,10,8,0,8,0,16,16,3.0,0,8,0,16,16,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,9,championship,24,17,0,2,1,3,24,8,0,0,16,8,9.0,8,0,0,16,8,21,0,0,0,8,8,16,0.0,0,0,8,8,16,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,9,championship,24,17,1,1,1,18,8,0,8,0,8,8,3.0,0,8,0,8,8,13,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,9,championship,24,17,1,1,1,15,8,0,8,0,8,8,3.0,0,8,0,8,8,8,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,9,championship,24,17,1,1,1,17,8,0,8,0,8,8,3.0,0,8,0,8,8,7,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,9,championship,24,17,0,3,0,4,24,8,0,0,24,0,9.0,8,0,0,24,0,24,0,0,0,8,0,24,0.0,0,0,8,0,24,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,9,championship,24,17,2,1,4,19,0,0,0,8,8,32,0.0,0,0,8,8,32,2,24,8,0,0,32,8,9.0,8,0,0,32,8,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,9,championship,24,17,1,1,1,11,8,0,8,0,8,8,3.0,0,8,0,8,8,16,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,9,championship,24,17,0,3,2,6,24,8,0,0,24,16,9.0,8,0,0,24,16,23,0,0,0,8,16,24,0.0,0,0,8,16,24,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,9,championship,24,17,2,0,1,22,0,0,0,8,0,8,0.0,0,0,8,0,8,5,24,8,0,0,8,0,9.0,8,0,0,8,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,9,championship,24,17,1,1,1,9,8,0,8,0,8,8,3.0,0,8,0,8,8,14,8,0,8,0,8,8,3.0,0,8,0,8,8,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,9,championship,24,17,0,2,1,1,24,8,0,0,16,8,9.0,8,0,0,16,8,20,0,0,0,8,8,16,0.0,0,0,8,8,16,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,10,championship,24,17,1,2,2,13,9,0,9,0,18,18,3.0,0,9,0,18,18,15,9,0,9,0,18,18,3.0,0,9,0,18,18,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,10,championship,24,17,0,2,1,3,27,9,0,0,18,9,9.0,9,0,0,18,9,21,0,0,0,9,9,18,0.0,0,0,9,9,18,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,10,championship,24,17,1,1,1,7,9,0,9,0,9,9,3.0,0,9,0,9,9,12,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,10,championship,24,17,1,1,1,10,9,0,9,0,9,9,3.0,0,9,0,9,9,17,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,10,championship,24,17,1,1,1,8,9,0,9,0,9,9,3.0,0,9,0,9,9,18,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,10,championship,24,17,0,3,0,4,27,9,0,0,27,0,9.0,9,0,0,27,0,24,0,0,0,9,0,27,0.0,0,0,9,0,27,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,10,championship,24,17,2,1,4,19,0,0,0,9,9,36,0.0,0,0,9,9,36,2,27,9,0,0,36,9,9.0,9,0,0,36,9,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,10,championship,24,17,1,1,1,14,9,0,9,0,9,9,3.0,0,9,0,9,9,9,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,10,championship,24,17,0,3,2,6,27,9,0,0,27,18,9.0,9,0,0,27,18,23,0,0,0,9,18,27,0.0,0,0,9,18,27,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,10,championship,24,17,2,0,1,22,0,0,0,9,0,9,0.0,0,0,9,0,9,5,27,9,0,0,9,0,9.0,9,0,0,9,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,10,championship,24,17,1,1,1,16,9,0,9,0,9,9,3.0,0,9,0,9,9,11,9,0,9,0,9,9,3.0,0,9,0,9,9,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,10,championship,24,17,0,2,1,1,27,9,0,0,18,9,9.0,9,0,0,18,9,20,0,0,0,9,9,18,0.0,0,0,9,9,18,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,11,championship,24,17,1,2,2,12,10,0,10,0,20,20,3.0,0,10,0,20,20,10,10,0,10,0,20,20,3.0,0,10,0,20,20,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,11,championship,24,17,0,2,1,3,30,10,0,0,20,10,9.0,10,0,0,20,10,21,0,0,0,10,10,20,0.0,0,0,10,10,20,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,11,championship,24,17,1,1,1,18,10,0,10,0,10,10,3.0,0,10,0,10,10,13,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,11,championship,24,17,1,1,1,15,10,0,10,0,10,10,3.0,0,10,0,10,10,8,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,11,championship,24,17,1,1,1,17,10,0,10,0,10,10,3.0,0,10,0,10,10,7,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,11,championship,24,17,0,3,0,4,30,10,0,0,30,0,9.0,10,0,0,30,0,24,0,0,0,10,0,30,0.0,0,0,10,0,30,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,11,championship,24,17,2,1,4,19,0,0,0,10,10,40,0.0,0,0,10,10,40,2,30,10,0,0,40,10,9.0,10,0,0,40,10,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,11,championship,24,17,1,1,1,11,10,0,10,0,10,10,3.0,0,10,0,10,10,16,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,11,championship,24,17,0,3,2,6,30,10,0,0,30,20,9.0,10,0,0,30,20,23,0,0,0,10,20,30,0.0,0,0,10,20,30,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,11,championship,24,17,2,0,1,22,0,0,0,10,0,10,0.0,0,0,10,0,10,5,30,10,0,0,10,0,9.0,10,0,0,10,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,11,championship,24,17,1,1,1,9,10,0,10,0,10,10,3.0,0,10,0,10,10,14,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,11,championship,24,17,0,2,1,1,30,10,0,0,20,10,9.0,10,0,0,20,10,20,0,0,0,10,10,20,0.0,0,0,10,10,20,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,12,championship,24,17,1,2,2,13,11,0,11,0,22,22,3.0,0,11,0,22,22,15,11,0,11,0,22,22,3.0,0,11,0,22,22,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,12,championship,24,17,0,2,1,3,33,11,0,0,22,11,9.0,11,0,0,22,11,21,0,0,0,11,11,22,0.0,0,0,11,11,22,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,12,championship,24,17,1,1,1,7,11,0,11,0,11,11,3.0,0,11,0,11,11,12,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,12,championship,24,17,1,1,1,10,11,0,11,0,11,11,3.0,0,11,0,11,11,17,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,12,championship,24,17,1,1,1,8,11,0,11,0,11,11,3.0,0,11,0,11,11,18,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,12,championship,24,17,0,3,0,4,33,11,0,0,33,0,9.0,11,0,0,33,0,24,0,0,0,11,0,33,0.0,0,0,11,0,33,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,12,championship,24,17,2,1,4,19,0,0,0,11,11,44,0.0,0,0,11,11,44,2,33,11,0,0,44,11,9.0,11,0,0,44,11,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,12,championship,24,17,1,1,1,14,11,0,11,0,11,11,3.0,0,11,0,11,11,9,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,12,championship,24,17,0,3,2,6,33,11,0,0,33,22,9.0,11,0,0,33,22,23,0,0,0,11,22,33,0.0,0,0,11,22,33,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,12,championship,24,17,2,0,1,22,0,0,0,11,0,11,0.0,0,0,11,0,11,5,33,11,0,0,11,0,9.0,11,0,0,11,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,12,championship,24,17,1,1,1,16,11,0,11,0,11,11,3.0,0,11,0,11,11,11,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,12,championship,24,17,0,2,1,1,33,11,0,0,22,11,9.0,11,0,0,22,11,20,0,0,0,11,11,22,0.0,0,0,11,11,22,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,13,championship,24,17,1,2,2,12,12,0,12,0,24,24,3.0,0,12,0,24,24,10,12,0,12,0,24,24,3.0,0,12,0,24,24,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,13,championship,24,17,0,2,1,3,36,12,0,0,24,12,9.0,12,0,0,24,12,21,0,0,0,12,12,24,0.0,0,0,12,12,24,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,13,championship,24,17,1,1,1,18,12,0,12,0,12,12,3.0,0,12,0,12,12,13,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,13,championship,24,17,1,1,1,15,12,0,12,0,12,12,3.0,0,12,0,12,12,8,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,13,championship,24,17,1,1,1,17,12,0,12,0,12,12,3.0,0,12,0,12,12,7,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,13,championship,24,17,0,3,0,4,36,12,0,0,36,0,9.0,12,0,0,36,0,24,0,0,0,12,0,36,0.0,0,0,12,0,36,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,13,championship,24,17,2,1,4,19,0,0,0,12,12,48,0.0,0,0,12,12,48,2,36,12,0,0,48,12,9.0,12,0,0,48,12,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,13,championship,24,17,1,1,1,11,12,0,12,0,12,12,3.0,0,12,0,12,12,16,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,13,championship,24,17,0,3,2,6,36,12,0,0,36,24,9.0,12,0,0,36,24,23,0,0,0,12,24,36,0.0,0,0,12,24,36,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,13,championship,24,17,2,0,1,22,0,0,0,12,0,12,0.0,0,0,12,0,12,5,36,12,0,0,12,0,9.0,12,0,0,12,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,13,championship,24,17,1,1,1,9,12,0,12,0,12,12,3.0,0,12,0,12,12,14,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,13,championship,24,17,0,2,1,1,36,12,0,0,24,12,9.0,12,0,0,24,12,20,0,0,0,12,12,24,0.0,0,0,12,12,24,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,14,championship,24,17,1,2,2,13,13,0,13,0,26,26,3.0,0,13,0,26,26,15,13,0,13,0,26,26,3.0,0,13,0,26,26,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,14,championship,24,17,0,2,1,3,39,13,0,0,26,13,9.0,13,0,0,26,13,21,0,0,0,13,13,26,0.0,0,0,13,13,26,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,14,championship,24,17,1,1,1,7,13,0,13,0,13,13,3.0,0,13,0,13,13,12,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,14,championship,24,17,1,1,1,10,13,0,13,0,13,13,3.0,0,13,0,13,13,17,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,14,championship,24,17,1,1,1,8,13,0,13,0,13,13,3.0,0,13,0,13,13,18,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,14,championship,24,17,0,3,0,4,39,13,0,0,39,0,9.0,13,0,0,39,0,24,0,0,0,13,0,39,0.0,0,0,13,0,39,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,14,championship,24,17,2,1,4,19,0,0,0,13,13,52,0.0,0,0,13,13,52,2,39,13,0,0,52,13,9.0,13,0,0,52,13,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,14,championship,24,17,1,1,1,14,13,0,13,0,13,13,3.0,0,13,0,13,13,9,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,14,championship,24,17,0,3,2,6,39,13,0,0,39,26,9.0,13,0,0,39,26,23,0,0,0,13,26,39,0.0,0,0,13,26,39,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,14,championship,24,17,2,0,1,22,0,0,0,13,0,13,0.0,0,0,13,0,13,5,39,13,0,0,13,0,9.0,13,0,0,13,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,14,championship,24,17,1,1,1,16,13,0,13,0,13,13,3.0,0,13,0,13,13,11,13,0,13,0,13,13,3.0,0,13,0,13,13,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,14,championship,24,17,0,2,1,1,39,13,0,0,26,13,9.0,13,0,0,26,13,20,0,0,0,13,13,26,0.0,0,0,13,13,26,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,15,championship,24,17,1,2,2,12,14,0,14,0,28,28,3.0,0,14,0,28,28,10,14,0,14,0,28,28,3.0,0,14,0,28,28,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,15,championship,24,17,0,2,1,3,42,14,0,0,28,14,9.0,14,0,0,28,14,21,0,0,0,14,14,28,0.0,0,0,14,14,28,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,15,championship,24,17,1,1,1,18,14,0,14,0,14,14,3.0,0,14,0,14,14,13,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,15,championship,24,17,1,1,1,15,14,0,14,0,14,14,3.0,0,14,0,14,14,8,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,15,championship,24,17,1,1,1,17,14,0,14,0,14,14,3.0,0,14,0,14,14,7,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,15,championship,24,17,0,3,0,4,42,14,0,0,42,0,9.0,14,0,0,42,0,24,0,0,0,14,0,42,0.0,0,0,14,0,42,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,15,championship,24,17,2,1,4,19,0,0,0,14,14,56,0.0,0,0,14,14,56,2,42,14,0,0,56,14,9.0,14,0,0,56,14,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,15,championship,24,17,1,1,1,11,14,0,14,0,14,14,3.0,0,14,0,14,14,16,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,15,championship,24,17,0,3,2,6,42,14,0,0,42,28,9.0,14,0,0,42,28,23,0,0,0,14,28,42,0.0,0,0,14,28,42,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,15,championship,24,17,2,0,1,22,0,0,0,14,0,14,0.0,0,0,14,0,14,5,42,14,0,0,14,0,9.0,14,0,0,14,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,15,championship,24,17,1,1,1,9,14,0,14,0,14,14,3.0,0,14,0,14,14,14,14,0,14,0,14,14,3.0,0,14,0,14,14,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,15,championship,24,17,0,2,1,1,42,14,0,0,28,14,9.0,14,0,0,28,14,20,0,0,0,14,14,28,0.0,0,0,14,14,28,9.0,0.0,,
AFC Bournemouth,West Bromwich Albion,2-2,https://www.besoccer.com/match/afc-bournemouth/west-bromwich/202212861,2022,16,championship,24,17,1,2,2,13,15,0,15,0,30,30,3.0,0,15,0,30,30,15,15,0,15,0,30,30,3.0,0,15,0,30,30,3.0,3.0,,
Blackburn Rovers,Swansea City,2-1,https://www.besoccer.com/match/blackburn-rovers-fc/swansea-city-afc/202212862,2022,16,championship,24,17,0,2,1,3,45,15,0,0,30,15,9.0,15,0,0,30,15,21,0,0,0,15,15,30,0.0,0,0,15,15,30,9.0,0.0,,
Bristol City,Blackpool,1-1,https://www.besoccer.com/match/bristol-city-fc/blackpool-fc/202212863,2022,16,championship,24,17,1,1,1,7,15,0,15,0,15,15,3.0,0,15,0,15,15,12,15,0,15,0,15,15,3.0,0,15,0,15,15,3.0,3.0,,
Cardiff City,Barnsley,1-1,https://www.besoccer.com/match/cardiff-city-fc/barnsley-fc/202212864,2022,16,championship,24,17,1,1,1,10,15,0,15,0,15,15,3.0,0,15,0,15,15,17,15,0,15,0,15,15,3.0,0,15,0,15,15,3.0,3.0,,
Derby County,Huddersfield Town,1-1,https://www.besoccer.com/match/derby-county-fc/huddersfield-town-fc/202212866,2022,16,championship,24,17,1,1,1,8,15,0,15,0,15,15,3.0,0,15,0,15,15,18,15,0,15,0,15,15,3.0,0,15,0,15,15,3.0,3.0,,
Luton Town,Peterborough United,3-0,https://www.besoccer.com/match/luton-town-fc/peterborough-u/202212868,2022,16,championship,24,17,0,3,0,4,45,15,0,0,45,0,9.0,15,0,0,45,0,24,0,0,0,15,0,45,0.0,0,0,15,0,45,9.0,0.0,,
Preston North End,Hull City,1-4,https://www.besoccer.com/match/preston-north-end/hull-city/202212869,2022,16,championship,24,17,2,1,4,19,0,0,0,15,15,60,0.0,0,0,15,15,60,2,45,15,0,0,60,15,9.0,15,0,0,60,15,0.0,9.0,,
Queens Park Rangers,Millwall,1-1,https://www.besoccer.com/match/queens-park-rangers-fc/millwall-fc/202212870,2022,16,championship,24,17,1,1,1,14,15,0,15,0,15,15,3.0,0,15,0,15,15,9,15,0,15,0,15,15,3.0,0,15,0,15,15,3.0,3.0,,
Stoke City,Reading,3-2,https://www.besoccer.com/match/stoke-city/reading-fc/202212872,2022,16,championship,24,17,0,3,2,6,45,15,0,0,45,30,9.0,15,0,0,45,30,23,0,0,0,15,30,45,0.0,0,0,15,30,45,9.0,0.0,,
Sheffield United,Birmingham City,0-1,https://www.besoccer.com/match/sheffield-united/birmingham-city-fc/202212871,2022,16,championship,24,17,2,0,1,22,0,0,0,15,0,15,0.0,0,0,15,0,15,5,45,15,0,0,15,0,9.0,15,0,0,15,0,0.0,9.0,,
Fulham,Middlesbrough,1-1,https://www.besoccer.com/match/fulham/middlesbrough-fc/202212867,2022,16,championship,24,17,1,1,1,16,15,0,15,0,15,15,3.0,0,15,0,15,15,11,15,0,15,0,15,15,3.0,0,15,0,15,15,3.0,3.0,,
Coventry City,Nottingham Forest,2-1,https://www.besoccer.com/match/coventry-city/nottingham-forest-fc/202212865,2022,16,championship,24,17,0,2,1,1,45,15,0,0,30,15,9.0,15,0,0,30,15,20,0,0,0,15,15,30,0.0,0,0,15,15,30,9.0,0.0,,
