Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,10,ligue_1,20,13,2,2,3,17,0,0,0,9,18,27,0.0,0,0,9,18,27,1,27,9,0,0,27,18,9.0,9,0,0,27,18,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,11,ligue_1,20,13,1,1,1,15,10,0,10,0,10,10,3.0,0,10,0,10,10,12,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,11,ligue_1,20,13,1,1,1,7,10,0,10,0,10,10,3.0,0,10,0,10,10,10,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,11,ligue_1,20,13,2,1,2,19,0,0,0,10,10,20,0.0,0,0,10,10,20,3,30,10,0,0,20,10,9.0,10,0,0,20,10,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,11,ligue_1,20,13,1,1,1,6,10,0,10,0,10,10,3.0,0,10,0,10,10,11,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,11,ligue_1,20,13,2,0,2,18,0,0,0,10,0,20,0.0,0,0,10,0,20,4,30,10,0,0,20,0,9.0,10,0,0,20,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,11,ligue_1,20,13,1,0,0,13,10,0,10,0,0,0,3.0,0,10,0,0,0,9,10,0,10,0,0,0,3.0,0,10,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,11,ligue_1,20,13,1,1,1,16,10,0,10,0,10,10,3.0,0,10,0,10,10,14,10,0,10,0,10,10,3.0,0,10,0,10,10,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,11,ligue_1,20,13,2,0,2,20,0,0,0,10,0,20,0.0,0,0,10,0,20,2,30,10,0,0,20,0,9.0,10,0,0,20,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,11,ligue_1,20,13,1,3,3,5,10,0,10,0,30,30,3.0,0,10,0,30,30,8,10,0,10,0,30,30,3.0,0,10,0,30,30,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,11,ligue_1,20,13,2,2,3,17,0,0,0,10,20,30,0.0,0,0,10,20,30,1,30,10,0,0,30,20,9.0,10,0,0,30,20,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,12,ligue_1,20,13,1,1,1,6,11,0,11,0,11,11,3.0,0,11,0,11,11,9,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,12,ligue_1,20,13,1,1,1,14,11,0,11,0,11,11,3.0,0,11,0,11,11,11,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,12,ligue_1,20,13,2,1,2,19,0,0,0,11,11,22,0.0,0,0,11,11,22,3,33,11,0,0,22,11,9.0,11,0,0,22,11,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,12,ligue_1,20,13,1,1,1,15,11,0,11,0,11,11,3.0,0,11,0,11,11,10,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,12,ligue_1,20,13,2,0,2,18,0,0,0,11,0,22,0.0,0,0,11,0,22,4,33,11,0,0,22,0,9.0,11,0,0,22,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,12,ligue_1,20,13,1,0,0,8,11,0,11,0,0,0,3.0,0,11,0,0,0,12,11,0,11,0,0,0,3.0,0,11,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,12,ligue_1,20,13,1,1,1,5,11,0,11,0,11,11,3.0,0,11,0,11,11,7,11,0,11,0,11,11,3.0,0,11,0,11,11,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,12,ligue_1,20,13,2,0,2,20,0,0,0,11,0,22,0.0,0,0,11,0,22,2,33,11,0,0,22,0,9.0,11,0,0,22,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,12,ligue_1,20,13,1,3,3,16,11,0,11,0,33,33,3.0,0,11,0,33,33,13,11,0,11,0,33,33,3.0,0,11,0,33,33,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,12,ligue_1,20,13,2,2,3,17,0,0,0,11,22,33,0.0,0,0,11,22,33,1,33,11,0,0,33,22,9.0,11,0,0,33,22,0.0,9.0,,
Monaco,Nantes,1-1,https://www.besoccer.com/match/monaco/nantes/202215483,2022,13,ligue_1,20,13,1,1,1,15,12,0,12,0,12,12,3.0,0,12,0,12,12,12,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Olympique Lyonnais,Stade Brestois,1-1,https://www.besoccer.com/match/olympique-lyonnais/stade-brestois-29/202215480,2022,13,ligue_1,20,13,1,1,1,7,12,0,12,0,12,12,3.0,0,12,0,12,12,10,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Troyes,PSG,1-2,https://www.besoccer.com/match/troyes/paris-saint-germain-fc/202215490,2022,13,ligue_1,20,13,2,1,2,19,0,0,0,12,12,24,0.0,0,0,12,12,24,3,36,12,0,0,24,12,9.0,12,0,0,24,12,0.0,9.0,,
Stade Rennais,Lens,1-1,https://www.besoccer.com/match/stade-rennes/lens/202215487,2022,13,ligue_1,20,13,1,1,1,6,12,0,12,0,12,12,3.0,0,12,0,12,12,11,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Girondins Bordeaux,Clermont,0-2,https://www.besoccer.com/match/bordeaux/clermont-foot/202215478,2022,13,ligue_1,20,13,2,0,2,18,0,0,0,12,0,24,0.0,0,0,12,0,24,4,36,12,0,0,24,0,9.0,12,0,0,24,0,0.0,9.0,,
Nice,Stade de Reims,0-0,https://www.besoccer.com/match/nice/stade-reims/202215486,2022,13,ligue_1,20,13,1,0,0,13,12,0,12,0,0,0,3.0,0,12,0,0,0,9,12,0,12,0,0,0,3.0,0,12,0,0,0,3.0,3.0,,
Saint-Étienne,Lorient,1-1,https://www.besoccer.com/match/saint-etienne/lorient/202215488,2022,13,ligue_1,20,13,1,1,1,16,12,0,12,0,12,12,3.0,0,12,0,12,12,14,12,0,12,0,12,12,3.0,0,12,0,12,12,3.0,3.0,,
Strasbourg,Angers SCO,0-2,https://www.besoccer.com/match/strasbourg/angers-sco/202215489,2022,13,ligue_1,20,13,2,0,2,20,0,0,0,12,0,24,0.0,0,0,12,0,24,2,36,12,0,0,24,0,9.0,12,0,0,24,0,0.0,9.0,,
Metz,Lille,3-3,https://www.besoccer.com/match/metz/lillestrom/202215482,2022,13,ligue_1,20,13,1,3,3,5,12,0,12,0,36,36,3.0,0,12,0,36,36,8,12,0,12,0,36,36,3.0,0,12,0,36,36,3.0,3.0,,
Montpellier,Olympique Marseille,2-3,https://www.besoccer.com/match/montpellier-hsc/olympique-marsella/202215484,2022,13,ligue_1,20,13,2,2,3,17,0,0,0,12,24,36,0.0,0,0,12,24,36,1,36,12,0,0,36,24,9.0,12,0,0,36,24,0.0,9.0,,
